contrast,ratio,SE,df,null,z.ratio,p.value,rep,beta_0,beta_s,beta_l,beta_t,beta_sl,beta_st,beta_lt,beta_slt,sigma
(switch / repetition incongruent) / (switch / repetition neutral),0.9931495459953490,0.011076379727445900,Inf,1,-0.616350833739473,0.5376629954549630,982,6.945,0.0875,-0.0171,0.041,0.0101,0,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.010802859222310,0.011020555899912800,Inf,1,0.9855220747013850,0.3243676937952380,982,6.945,0.0875,-0.0171,0.041,0.0101,0.001,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0145528302443400,0.012035862766762600,Inf,1,1.2178780191886100,0.22327033031872800,982,6.945,0.0875,-0.0171,0.041,0.0101,0.002,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.031939813192060,0.013796596509047800,Inf,1,2.351633863244750,0.018691162861346700,982,6.945,0.0875,-0.0171,0.041,0.0101,0.003,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0112250909655500,0.011026909399397100,Inf,1,1.023664698113350,0.3059936749255460,982,6.945,0.0875,-0.0171,0.041,0.0101,0.004,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0189533367553200,0.010896252213807900,Inf,1,1.755817205346360,0.07911962561580840,982,6.945,0.0875,-0.0171,0.041,0.0101,0.005,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.035271589220330,0.011828189709758500,Inf,1,3.0339760724244800,0.002413535716788340,982,6.945,0.0875,-0.0171,0.041,0.0101,0.006,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0479680391268900,0.011612889982495800,Inf,1,4.228106808031150,2.35665919051423E-05,982,6.945,0.0875,-0.0171,0.041,0.0101,0.007,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0346490902491300,0.010872574275945900,Inf,1,3.241417690470740,0.0011893677506044300,982,6.945,0.0875,-0.0171,0.041,0.0101,0.008,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0474155448396400,0.010653998887793500,Inf,1,4.554374842775140,5.25415951414656E-06,982,6.945,0.0875,-0.0171,0.041,0.0101,0.009000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0260164043854900,0.011762068997009100,Inf,1,2.2404165245915300,0.025063894485805200,982,6.945,0.0875,-0.0171,0.041,0.0101,0.01,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.064083190018640,0.010811600594305800,Inf,1,6.113249315660350,9.7622672948708E-10,982,6.945,0.0875,-0.0171,0.041,0.0101,0.011,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0379345206672600,0.010928619905164100,Inf,1,3.5361377309125800,4.06022950292269E-04,982,6.945,0.0875,-0.0171,0.041,0.0101,0.012,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0534489684241700,0.012895661448345700,Inf,1,4.2535681503182500,2.10390867670262E-05,982,6.945,0.0875,-0.0171,0.041,0.0101,0.013000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0462897823143200,0.011643400860900700,Inf,1,4.0662514298819800,4.77753913752103E-05,982,6.945,0.0875,-0.0171,0.041,0.0101,0.014,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0679333537109700,0.012316387623587500,Inf,1,5.698933836888310,1.20558999123241E-08,982,6.945,0.0875,-0.0171,0.041,0.0101,0.015,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),0.99803042440707,0.01069191417417090,Inf,1,-0.1840301626264630,0.8539897926592140,983,6.945,0.0875,-0.0171,0.041,0.0101,0,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0024674910673400,0.010723500782915600,Inf,1,0.23038491558168600,0.8177926815499580,983,6.945,0.0875,-0.0171,0.041,0.0101,0.001,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),0.9888123565462160,0.010258224432429100,Inf,1,-1.084478814945210,0.27815255510900100,983,6.945,0.0875,-0.0171,0.041,0.0101,0.002,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0115085384973900,0.012290113377345700,Inf,1,0.941773991729177,0.3463083635217200,983,6.945,0.0875,-0.0171,0.041,0.0101,0.003,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0073519538716500,0.010103364475892400,Inf,1,0.7303422057238470,0.4651810358325570,983,6.945,0.0875,-0.0171,0.041,0.0101,0.004,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0265387719288000,0.010790695388953400,Inf,1,2.491762543559500,0.012711098562862300,983,6.945,0.0875,-0.0171,0.041,0.0101,0.005,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0353301022970000,0.010629606066479300,Inf,1,3.381779846809380,7.2017836286246E-04,983,6.945,0.0875,-0.0171,0.041,0.0101,0.006,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0200095792213800,0.010735713216750600,Inf,1,1.8823573612865900,0.05978751108535510,983,6.945,0.0875,-0.0171,0.041,0.0101,0.007,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.036667703574000,0.010831392981970000,Inf,1,3.446638354059170,5.67607845293796E-04,983,6.945,0.0875,-0.0171,0.041,0.0101,0.008,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0375539135781800,0.011746562348836200,Inf,1,3.25630560932507,0.0011287218993720200,983,6.945,0.0875,-0.0171,0.041,0.0101,0.009000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0420514357021900,0.013960693190540400,Inf,1,3.0745936109088900,0.002107895594243150,983,6.945,0.0875,-0.0171,0.041,0.0101,0.01,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0455009125664300,0.01309968584338690,Inf,1,3.5512856590042200,3.83354096560762E-04,983,6.945,0.0875,-0.0171,0.041,0.0101,0.011,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0508447250322500,0.012717248804328200,Inf,1,4.0980523527219300,4.16641060093995E-05,983,6.945,0.0875,-0.0171,0.041,0.0101,0.012,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.056516467063910,0.01393404181371480,Inf,1,4.168514715932310,3.06590969666234E-05,983,6.945,0.0875,-0.0171,0.041,0.0101,0.013000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0698268829129300,0.01250145887133830,Inf,1,5.776120903980120,7.64424539544102E-09,983,6.945,0.0875,-0.0171,0.041,0.0101,0.014,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0754583898385900,0.01306577557424320,Inf,1,5.98788409960392,2.1258845924045E-09,983,6.945,0.0875,-0.0171,0.041,0.0101,0.015,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),0.9969775805860430,0.012307351718318000,Inf,1,-0.24520687836509700,0.8062962507779510,984,6.945,0.0875,-0.0171,0.041,0.0101,0,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),0.9890749506831740,0.010407134326729100,Inf,1,-1.0440100127257400,0.296480757152299,984,6.945,0.0875,-0.0171,0.041,0.0101,0.001,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),0.993948002429602,0.010340289170657800,Inf,1,-0.5835085535066130,0.5595510006504690,984,6.945,0.0875,-0.0171,0.041,0.0101,0.002,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0166979628076,0.014070312970054000,Inf,1,1.1966048146111200,0.23146062299257200,984,6.945,0.0875,-0.0171,0.041,0.0101,0.003,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),0.9947947940068260,0.011178484294765700,Inf,1,-0.4644310628410480,0.6423389392466650,984,6.945,0.0875,-0.0171,0.041,0.0101,0.004,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0102798183424500,0.010829947073595700,Inf,1,0.9540651932073300,0.3400506434606030,984,6.945,0.0875,-0.0171,0.041,0.0101,0.005,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0409908448404200,0.011116214403915100,Inf,1,3.762046907176650,1.6852842993934E-04,984,6.945,0.0875,-0.0171,0.041,0.0101,0.006,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0262961964051700,0.012759992221077400,Inf,1,2.087693280090810,0.036825511409830600,984,6.945,0.0875,-0.0171,0.041,0.0101,0.007,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0187031043213000,0.011289800085707200,Inf,1,1.6720337745220100,0.09451766223524410,984,6.945,0.0875,-0.0171,0.041,0.0101,0.008,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0565473745117400,0.014460767913611300,Inf,1,4.018933558937070,5.8462152306171E-05,984,6.945,0.0875,-0.0171,0.041,0.0101,0.009000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.04245368324704,0.010961163228655500,Inf,1,3.954174521094060,7.67993387306784E-05,984,6.945,0.0875,-0.0171,0.041,0.0101,0.01,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0443302601996200,0.013414724105904700,Inf,1,3.376785083780940,7.33383286149841E-04,984,6.945,0.0875,-0.0171,0.041,0.0101,0.011,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0429055660964200,0.013269475963610400,Inf,1,3.3017973958271300,9.60674339839236E-04,984,6.945,0.0875,-0.0171,0.041,0.0101,0.012,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0525465961586800,0.012588369655837700,Inf,1,4.282016220446440,1.85207477667318E-05,984,6.945,0.0875,-0.0171,0.041,0.0101,0.013000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0532849871465300,0.014509205333112900,Inf,1,3.7686466363323100,1.641350524222E-04,984,6.945,0.0875,-0.0171,0.041,0.0101,0.014,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0731075346061600,0.01272792777202690,Inf,1,5.948890468951310,2.69966210519736E-09,984,6.945,0.0875,-0.0171,0.041,0.0101,0.015,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0060542301104900,0.010635968840118200,Inf,1,0.5709418840397800,0.5680390380861600,985,6.945,0.0875,-0.0171,0.041,0.0101,0,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.016089339755240,0.011065524699546900,Inf,1,1.4656408066805800,0.14274616807513600,985,6.945,0.0875,-0.0171,0.041,0.0101,0.001,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0092090933019300,0.010350301450732000,Inf,1,0.8938258924350610,0.3714150533303660,985,6.945,0.0875,-0.0171,0.041,0.0101,0.002,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),0.9999834867029530,0.013329701565692400,Inf,1,-0.001238824486818460,0.9990115613212470,985,6.945,0.0875,-0.0171,0.041,0.0101,0.003,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0157358692025000,0.012699172128592300,Inf,1,1.2488242131469600,0.21172937581064600,985,6.945,0.0875,-0.0171,0.041,0.0101,0.004,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.019241840127150,0.010372862388273900,Inf,1,1.8727509844825500,0.06110277935123320,985,6.945,0.0875,-0.0171,0.041,0.0101,0.005,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.020661468645880,0.010764567468568900,Inf,1,1.9390896847840300,0.05249041852667390,985,6.945,0.0875,-0.0171,0.041,0.0101,0.006,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0603149299031000,0.012598644251027700,Inf,1,4.928972409854440,8.26632459252387E-07,985,6.945,0.0875,-0.0171,0.041,0.0101,0.007,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.054495218822690,0.011587276739157000,Inf,1,4.828901872239370,1.3728803638296E-06,985,6.945,0.0875,-0.0171,0.041,0.0101,0.008,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0327804870466000,0.010925202279633500,Inf,1,3.049096022404470,0.002295311044395140,985,6.945,0.0875,-0.0171,0.041,0.0101,0.009000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0470116352404900,0.012920864391232900,Inf,1,3.722642690925480,1.97148425414149E-04,985,6.945,0.0875,-0.0171,0.041,0.0101,0.01,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.03681937005212,0.014096792883204400,Inf,1,2.6594016163974400,0.007827958864538140,985,6.945,0.0875,-0.0171,0.041,0.0101,0.011,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0563470268226700,0.011182758921956800,Inf,1,5.178106472917920,2.24149300282957E-07,985,6.945,0.0875,-0.0171,0.041,0.0101,0.012,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0719277923207400,0.011235783630036100,Inf,1,6.626570611177890,3.43575162207595E-11,985,6.945,0.0875,-0.0171,0.041,0.0101,0.013000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0696604633538100,0.012468892724034900,Inf,1,5.7769603205109900,7.60622143581317E-09,985,6.945,0.0875,-0.0171,0.041,0.0101,0.014,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.053944871129260,0.011515196659581200,Inf,1,4.808811978749170,1.51829928751672E-06,985,6.945,0.0875,-0.0171,0.041,0.0101,0.015,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0075999642336500,0.01084664178267910,Inf,1,0.7033302315859770,0.48184997470158200,986,6.945,0.0875,-0.0171,0.041,0.0101,0,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0076504073301000,0.013456667873304400,Inf,1,0.5706908593284610,0.5682092159871440,986,6.945,0.0875,-0.0171,0.041,0.0101,0.001,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.004432718613820,0.012045144432676900,Inf,1,0.3688231927382750,0.7122595162544710,986,6.945,0.0875,-0.0171,0.041,0.0101,0.002,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.033130844379380,0.013551876265661800,Inf,1,2.4848004488056400,0.012962407349464900,986,6.945,0.0875,-0.0171,0.041,0.0101,0.003,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.011640563026610,0.011672084323063700,Inf,1,1.0030815994685000,0.3158214919629080,986,6.945,0.0875,-0.0171,0.041,0.0101,0.004,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0254673483097400,0.013499577744109800,Inf,1,1.9103503296112300,0.0560881216040166,986,6.945,0.0875,-0.0171,0.041,0.0101,0.005,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0330451345139600,0.013794719823466000,Inf,1,2.4346422930405100,0.014906517632320100,986,6.945,0.0875,-0.0171,0.041,0.0101,0.006,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0118430947336200,0.010578451977845100,Inf,1,1.126152388168820,0.2601010225085140,986,6.945,0.0875,-0.0171,0.041,0.0101,0.007,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0433602955956,0.010664895174896300,Inf,1,4.152600897470790,3.28717742237381E-05,986,6.945,0.0875,-0.0171,0.041,0.0101,0.008,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.035453319186090,0.010534801250391400,Inf,1,3.4243161373351600,6.16348753628449E-04,986,6.945,0.0875,-0.0171,0.041,0.0101,0.009000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0168897368681300,0.012300868457576800,Inf,1,1.3845829050586000,0.16618004165263300,986,6.945,0.0875,-0.0171,0.041,0.0101,0.01,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0621175851169200,0.012002683942313300,Inf,1,5.332818157544890,9.67001361200804E-08,986,6.945,0.0875,-0.0171,0.041,0.0101,0.011,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0491338101018300,0.010728168707847000,Inf,1,4.69060281205486,2.72401308582497E-06,986,6.945,0.0875,-0.0171,0.041,0.0101,0.012,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.039991590312700,0.012794303212394300,Inf,1,3.1874187687435800,0.0014354877323773800,986,6.945,0.0875,-0.0171,0.041,0.0101,0.013000000000000000,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0623383882483500,0.011515455221646500,Inf,1,5.5787862774062200,2.42202605643673E-08,986,6.945,0.0875,-0.0171,0.041,0.0101,0.014,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.045035333076830,0.011564550176705100,Inf,1,3.980659297877720,6.8724391546267E-05,986,6.945,0.0875,-0.0171,0.041,0.0101,0.015,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.009541593281280,0.010834499975098300,Inf,1,0.884855804173865,0.37623440730924600,987,6.945,0.0875,-0.0171,0.041,0.0101,0,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),1.0026644205019900,0.01084897807963320,Inf,1,0.2459187309989080,0.8057451437700590,987,6.945,0.0875,-0.0171,0.041,0.0101,0.001,0.0152,0.00127,0.22
(switch / repetition incongruent) / (switch / repetition neutral),0.9894377346039360,0.014983485549626700,Inf,1,-0.70119113487051,0.48318374155740400,987,6.945,0.0875,-0.0171,0.041,0.0101,0.002,0.0152,0.00127,0.22
